inventoryId,sourcePath,sourceFileName,sourceExtension,sourceBucket,sourceType,trackedStatus,probableEventKey,probableAgency,probableYear,probableAircraftOrOperation,sourceQuality,eventTypeHypothesis,escapePointClarity,actorClarity,multiActorPotential,negativeControlPotential,likelyCoverageP,likelyCoverageO,likelyCoverageA,evidenceGaps,status,notes
A4R178-INV-0001,docs/sera-vnext/SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,SERA_ENGINE_VNEXT_A4R106_NODE_EVIDENCE_MATRIX_A4R107_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,SERA-ENGINE-VNEXT-A4R106-NODE-EVIDENCE-MATRIX-A4R107-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0143,docs/sera-vnext/real-event-extractions-batch-2/REAL-EVENT-BATCH2-EXTRACTION-009.md,REAL-EVENT-BATCH2-EXTRACTION-009.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH2-EXTRACTION-009,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0144,docs/sera-vnext/real-event-extractions-batch-2/REAL-EVENT-BATCH2-EXTRACTION-010.md,REAL-EVENT-BATCH2-EXTRACTION-010.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH2-EXTRACTION-010,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0145,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-001.md,REAL-EVENT-BATCH3-EXTRACTION-001.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0146,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-002.md,REAL-EVENT-BATCH3-EXTRACTION-002.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-002,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0147,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-003.md,REAL-EVENT-BATCH3-EXTRACTION-003.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-003,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0148,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-004.md,REAL-EVENT-BATCH3-EXTRACTION-004.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0149,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-005.md,REAL-EVENT-BATCH3-EXTRACTION-005.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-005,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0150,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-006.md,REAL-EVENT-BATCH3-EXTRACTION-006.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-006,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0151,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-007.md,REAL-EVENT-BATCH3-EXTRACTION-007.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-007,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0152,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-008.md,REAL-EVENT-BATCH3-EXTRACTION-008.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-008,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0153,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-009.md,REAL-EVENT-BATCH3-EXTRACTION-009.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-009,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0154,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-010.md,REAL-EVENT-BATCH3-EXTRACTION-010.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-010,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0155,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-011.md,REAL-EVENT-BATCH3-EXTRACTION-011.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-011,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0156,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-012.md,REAL-EVENT-BATCH3-EXTRACTION-012.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-012,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0157,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-013.md,REAL-EVENT-BATCH3-EXTRACTION-013.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-013,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0158,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-014.md,REAL-EVENT-BATCH3-EXTRACTION-014.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-014,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0159,docs/sera-vnext/real-event-extractions-batch-3/REAL-EVENT-BATCH3-EXTRACTION-015.md,REAL-EVENT-BATCH3-EXTRACTION-015.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-BATCH3-EXTRACTION-015,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EXTRACTION_ARTIFACT,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0160,docs/sera-vnext/real-event-narratives/GUARDED-NARRATIVE-REAL-EVENT-001.md,GUARDED-NARRATIVE-REAL-EVENT-001.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,GUARDED-NARRATIVE-REAL-EVENT-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0161,docs/sera-vnext/real-event-narratives/GUARDED-NARRATIVE-REAL-EVENT-004.md,GUARDED-NARRATIVE-REAL-EVENT-004.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,GUARDED-NARRATIVE-REAL-EVENT-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0162,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-001.md,QUESTIONPATH-BACKFILL-BATCH2-001.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0163,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-002.md,QUESTIONPATH-BACKFILL-BATCH2-002.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-002,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0164,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-003.md,QUESTIONPATH-BACKFILL-BATCH2-003.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-003,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0165,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-004.md,QUESTIONPATH-BACKFILL-BATCH2-004.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0166,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-005.md,QUESTIONPATH-BACKFILL-BATCH2-005.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-005,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0167,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-006.md,QUESTIONPATH-BACKFILL-BATCH2-006.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-006,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0168,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-007.md,QUESTIONPATH-BACKFILL-BATCH2-007.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-007,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0169,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-008.md,QUESTIONPATH-BACKFILL-BATCH2-008.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-008,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0170,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-009.md,QUESTIONPATH-BACKFILL-BATCH2-009.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-009,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0171,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-BATCH2-010.md,QUESTIONPATH-BACKFILL-BATCH2-010.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-BATCH2-010,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0172,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-REAL-EVENT-001.md,QUESTIONPATH-BACKFILL-REAL-EVENT-001.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-REAL-EVENT-001,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0173,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-REAL-EVENT-002.md,QUESTIONPATH-BACKFILL-REAL-EVENT-002.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-REAL-EVENT-002,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0174,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-REAL-EVENT-003.md,QUESTIONPATH-BACKFILL-REAL-EVENT-003.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-REAL-EVENT-003,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0175,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-REAL-EVENT-004.md,QUESTIONPATH-BACKFILL-REAL-EVENT-004.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-REAL-EVENT-004,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0176,docs/sera-vnext/real-event-questionpath-backfill/QUESTIONPATH-BACKFILL-REAL-EVENT-005.md,QUESTIONPATH-BACKFILL-REAL-EVENT-005.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,QUESTIONPATH-BACKFILL-REAL-EVENT-005,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0177,docs/sera-vnext/real-event-reaudits-a4r139/REAL-EVENT-0003_REAUDIT_AT_ESCAPE_POINT_A4R139_v0.2.0.md,REAL-EVENT-0003_REAUDIT_AT_ESCAPE_POINT_A4R139_v0.2.0.md,md,REAL_EVENT_EXTRACTION,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REAL-EVENT-0003,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM,EVENT_OR_METADATA,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,POTENTIAL_DIRECT,POTENTIAL_DIRECT,POTENTIAL_DIRECT,NONE_IDENTIFIED_STRUCTURAL,CANDIDATE_FOR_BATCH_SELECTION,structural inventory only; no final SERA classification
A4R178-INV-0178,docs/sera-vnext/reference-case-approval-packet-a4r170/SERA_REFERENCE_CASE_APPROVAL_MATRIX_A4R170_v0.2.0.csv,SERA_REFERENCE_CASE_APPROVAL_MATRIX_A4R170_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,SERA-REFERENCE-CASE-APPROVAL-MATRIX-A4R170-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0179,docs/sera-vnext/reference-case-candidate-selection-a4r169/SERA_REFERENCE_CASE_CANDIDATE_SELECTION_MATRIX_A4R169_v0.2.0.csv,SERA_REFERENCE_CASE_CANDIDATE_SELECTION_MATRIX_A4R169_v0.2.0.csv,csv,TRACKER_OR_INDEX,STRUCTURED_MATRIX_OR_INDEX,TRACKED,SERA-REFERENCE-CASE-CANDIDATE-SELECTION-MATRIX-A4R169-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0180,docs/sera-vnext/reference-cases/FORMAL_REVIEW_TRACKER_v0.2.0.md,FORMAL_REVIEW_TRACKER_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,FORMAL-REVIEW-TRACKER-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,POTENTIAL_MULTI_ACTOR,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
A4R178-INV-0181,docs/sera-vnext/reference-cases/REVIEW_TRACKER_v0.2.0.md,REVIEW_TRACKER_v0.2.0.md,md,TRACKER_OR_INDEX,DOCUMENTED_EXTRACTION_OR_TRACKER,TRACKED,REVIEW-TRACKER-V0-2-0,UNKNOWN,UNKNOWN,UNKNOWN,LOW,TRACKER_OR_MATRIX,NOT_ASSESSED,NOT_ASSESSED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_SOURCE_REVIEW,NEEDS_SOURCE_ENRICHMENT,structural inventory only; no final SERA classification
